Litter_Bag_ID,Variable,Value,Protocol_ID,Units,Lab_Group
12KLA1B,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12KLB1A,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12KLB1B,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12KRA1A,HyphaeWeight,0.102,ProcessLitterbags,g,Steve Allison
12KRA1B,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12KRA1C,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12KRB1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12KRB1B,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12KRC1A,HyphaeWeight,0.099,ProcessLitterbags,g,Steve Allison
12KRC1C,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12MRA1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12MRA1C,HyphaeWeight,0.099,ProcessLitterbags,g,Steve Allison
12MRC1A,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12MRC1C,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12NRA1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12NRA1C,HyphaeWeight,0.099,ProcessLitterbags,g,Steve Allison
12NRC1A,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12NRC1C,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12OLA1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12OLA1B,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12OLB1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12OLB1B,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12ORA1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12ORA1B,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12ORA1C,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12ORB1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12ORB1B,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12ORC1A,HyphaeWeight,0.103,ProcessLitterbags,g,Steve Allison
12ORC1C,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12QLA1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12QLA1B,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12QLB1A,HyphaeWeight,0.102,ProcessLitterbags,g,Steve Allison
12QLB1B,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12QRA1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12QRA1B,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12QRA1C,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12QRB1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12QRB1B,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12QRC1A,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12QRC1C,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12RLA1A,HyphaeWeight,0.102,ProcessLitterbags,g,Steve Allison
12RLA1B,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12RLA1C,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12RLB1A,HyphaeWeight,0.103,ProcessLitterbags,g,Steve Allison
12RLB1B,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12RLC1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12RLC1C,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12RRA1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12RRA1B,HyphaeWeight,0.099,ProcessLitterbags,g,Steve Allison
12RRB1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12RRB1B,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12SLA1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12SLA1C,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12SLC1A,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12SLC1C,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12TLA1A,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12TLA1C,HyphaeWeight,0.099,ProcessLitterbags,g,Steve Allison
12TLC1A,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12TLC1C,HyphaeWeight,0.102,ProcessLitterbags,g,Steve Allison
12ULA1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12ULA1B,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12ULA1C,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12ULB1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12ULB1B,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12ULC1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12ULC1C,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12URA1A,HyphaeWeight,0.1,ProcessLitterbags,g,Steve Allison
12URA1B,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12URB1A,HyphaeWeight,0.101,ProcessLitterbags,g,Steve Allison
12URB1B,HyphaeWeight,0.099,ProcessLitterbags,g,Steve Allison
RX1,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
RX10,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
RX2,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
RX3,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
RX4,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
RX5,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
RX6,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
RX7,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
RX8,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
RX9,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XN1,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XN10,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XN2,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XN3,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XN4,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XN5,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XN6,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XN7,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XN8,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XN9,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XX1,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XX10,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XX2,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XX3,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XX4,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XX5,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XX6,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XX7,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XX8,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
XX9,HyphaeWeight,,ProcessLitterbags,g,Steve Allison
11ALA1A,PctMassLoss,8.8443,ProcessLitterbags,% dry mass,Steve Allison
11ALA1B,PctMassLoss,2.5509,ProcessLitterbags,% dry mass,Steve Allison
11ALA2A,PctMassLoss,23.0609,ProcessLitterbags,% dry mass,Steve Allison
11ALA2B,PctMassLoss,19.8017,ProcessLitterbags,% dry mass,Steve Allison
11ALA3A,PctMassLoss,25.9379,ProcessLitterbags,% dry mass,Steve Allison
11ALA3B,PctMassLoss,27.2206,ProcessLitterbags,% dry mass,Steve Allison
11ALB1A,PctMassLoss,9.9032,ProcessLitterbags,% dry mass,Steve Allison
11ALB1B,PctMassLoss,14.5708,ProcessLitterbags,% dry mass,Steve Allison
11ALB2A,PctMassLoss,27.1159,ProcessLitterbags,% dry mass,Steve Allison
11ALB2B,PctMassLoss,32.3673,ProcessLitterbags,% dry mass,Steve Allison
11ALB3A,PctMassLoss,18.6385,ProcessLitterbags,% dry mass,Steve Allison
11ALB3B,PctMassLoss,26.1186,ProcessLitterbags,% dry mass,Steve Allison
11ARA1A,PctMassLoss,-4.0561,ProcessLitterbags,% dry mass,Steve Allison
11ARA1B,PctMassLoss,-2.0137,ProcessLitterbags,% dry mass,Steve Allison
11ARA1C,PctMassLoss,-6.9133,ProcessLitterbags,% dry mass,Steve Allison
11ARA2A,PctMassLoss,20.4852,ProcessLitterbags,% dry mass,Steve Allison
11ARA2B,PctMassLoss,15.3296,ProcessLitterbags,% dry mass,Steve Allison
11ARA2C,PctMassLoss,21.1714,ProcessLitterbags,% dry mass,Steve Allison
11ARA3A,PctMassLoss,21.032,ProcessLitterbags,% dry mass,Steve Allison
11ARA3B,PctMassLoss,21.0315,ProcessLitterbags,% dry mass,Steve Allison
11ARA3C,PctMassLoss,21.3044,ProcessLitterbags,% dry mass,Steve Allison
11ARB1A,PctMassLoss,-2.2985,ProcessLitterbags,% dry mass,Steve Allison
11ARB1B,PctMassLoss,4.9518,ProcessLitterbags,% dry mass,Steve Allison
11ARB2A,PctMassLoss,17.3577,ProcessLitterbags,% dry mass,Steve Allison
11ARB2B,PctMassLoss,11.8245,ProcessLitterbags,% dry mass,Steve Allison
11ARB3A,PctMassLoss,22.3742,ProcessLitterbags,% dry mass,Steve Allison
11ARB3B,PctMassLoss,23.715,ProcessLitterbags,% dry mass,Steve Allison
11ARC1A,PctMassLoss,-1.849,ProcessLitterbags,% dry mass,Steve Allison
11ARC1C,PctMassLoss,-10.9243,ProcessLitterbags,% dry mass,Steve Allison
11ARC2A,PctMassLoss,19.2783,ProcessLitterbags,% dry mass,Steve Allison
11ARC2C,PctMassLoss,22.6146,ProcessLitterbags,% dry mass,Steve Allison
11ARC3A,PctMassLoss,20.2108,ProcessLitterbags,% dry mass,Steve Allison
11ARC3C,PctMassLoss,19.8763,ProcessLitterbags,% dry mass,Steve Allison
11C31,PctMassLoss,5.5786,ProcessLitterbags,% dry mass,Steve Allison
11C32,PctMassLoss,5.6739,ProcessLitterbags,% dry mass,Steve Allison
11C33,PctMassLoss,4.0738,ProcessLitterbags,% dry mass,Steve Allison
11C34,PctMassLoss,4.4142,ProcessLitterbags,% dry mass,Steve Allison
11CLA1A,PctMassLoss,-3.5173,ProcessLitterbags,% dry mass,Steve Allison
11CLA1C,PctMassLoss,-9.4902,ProcessLitterbags,% dry mass,Steve Allison
11CLA2A,PctMassLoss,21.9339,ProcessLitterbags,% dry mass,Steve Allison
11CLA2C,PctMassLoss,11.7356,ProcessLitterbags,% dry mass,Steve Allison
11CLA3A,PctMassLoss,26.758,ProcessLitterbags,% dry mass,Steve Allison
11CLA3C,PctMassLoss,28.2397,ProcessLitterbags,% dry mass,Steve Allison
11CLC1A,PctMassLoss,-5.3898,ProcessLitterbags,% dry mass,Steve Allison
11CLC1C,PctMassLoss,-16.8922,ProcessLitterbags,% dry mass,Steve Allison
11CLC2A,PctMassLoss,16.0814,ProcessLitterbags,% dry mass,Steve Allison
11CLC2C,PctMassLoss,14.3766,ProcessLitterbags,% dry mass,Steve Allison
11CLC3A,PctMassLoss,19.4597,ProcessLitterbags,% dry mass,Steve Allison
11CLC3C,PctMassLoss,16.5662,ProcessLitterbags,% dry mass,Steve Allison
11DLA1A,PctMassLoss,-7.5173,ProcessLitterbags,% dry mass,Steve Allison
11DLA1B,PctMassLoss,1.4476,ProcessLitterbags,% dry mass,Steve Allison
11DLA1C,PctMassLoss,-3.8773,ProcessLitterbags,% dry mass,Steve Allison
11DLA2A,PctMassLoss,25.385,ProcessLitterbags,% dry mass,Steve Allison
11DLA2B,PctMassLoss,12.9657,ProcessLitterbags,% dry mass,Steve Allison
11DLA2C,PctMassLoss,-12.1863,ProcessLitterbags,% dry mass,Steve Allison
11DLA3A,PctMassLoss,20.7931,ProcessLitterbags,% dry mass,Steve Allison
11DLA3B,PctMassLoss,24.1979,ProcessLitterbags,% dry mass,Steve Allison
11DLA3C,PctMassLoss,13.1188,ProcessLitterbags,% dry mass,Steve Allison
11DLB1A,PctMassLoss,-1.0723,ProcessLitterbags,% dry mass,Steve Allison
11DLB1B,PctMassLoss,13.9413,ProcessLitterbags,% dry mass,Steve Allison
11DLB2A,PctMassLoss,21.5538,ProcessLitterbags,% dry mass,Steve Allison
11DLB2B,PctMassLoss,11.8193,ProcessLitterbags,% dry mass,Steve Allison
11DLB3A,PctMassLoss,29.2131,ProcessLitterbags,% dry mass,Steve Allison
11DLB3B,PctMassLoss,33.4002,ProcessLitterbags,% dry mass,Steve Allison
11DLC1A,PctMassLoss,14.5579,ProcessLitterbags,% dry mass,Steve Allison
11DLC1C,PctMassLoss,10.6201,ProcessLitterbags,% dry mass,Steve Allison
11DLC2A,PctMassLoss,22.7509,ProcessLitterbags,% dry mass,Steve Allison
11DLC2C,PctMassLoss,19.149,ProcessLitterbags,% dry mass,Steve Allison
11DLC3A,PctMassLoss,20.6998,ProcessLitterbags,% dry mass,Steve Allison
11DLC3C,PctMassLoss,12.267,ProcessLitterbags,% dry mass,Steve Allison
11DRA1A,PctMassLoss,6.1515,ProcessLitterbags,% dry mass,Steve Allison
11DRA1B,PctMassLoss,13.5802,ProcessLitterbags,% dry mass,Steve Allison
11DRA2A,PctMassLoss,22.3238,ProcessLitterbags,% dry mass,Steve Allison
11DRA2B,PctMassLoss,21.8664,ProcessLitterbags,% dry mass,Steve Allison
11DRA3A,PctMassLoss,27.7629,ProcessLitterbags,% dry mass,Steve Allison
11DRA3B,PctMassLoss,19.1031,ProcessLitterbags,% dry mass,Steve Allison
11DRB1A,PctMassLoss,4.5361,ProcessLitterbags,% dry mass,Steve Allison
11DRB1B,PctMassLoss,-1.1647,ProcessLitterbags,% dry mass,Steve Allison
11DRB2A,PctMassLoss,16.9277,ProcessLitterbags,% dry mass,Steve Allison
11DRB2B,PctMassLoss,32.6403,ProcessLitterbags,% dry mass,Steve Allison
11DRB3A,PctMassLoss,12.1156,ProcessLitterbags,% dry mass,Steve Allison
11DRB3B,PctMassLoss,26.5647,ProcessLitterbags,% dry mass,Steve Allison
11ERA1A,PctMassLoss,-0.3779,ProcessLitterbags,% dry mass,Steve Allison
11ERA1C,PctMassLoss,4.1376,ProcessLitterbags,% dry mass,Steve Allison
11ERA2A,PctMassLoss,15.3718,ProcessLitterbags,% dry mass,Steve Allison
11ERA2C,PctMassLoss,16.4806,ProcessLitterbags,% dry mass,Steve Allison
11ERA3A,PctMassLoss,12.6755,ProcessLitterbags,% dry mass,Steve Allison
11ERA3C,PctMassLoss,15.4787,ProcessLitterbags,% dry mass,Steve Allison
11ERC1A,PctMassLoss,2.2376,ProcessLitterbags,% dry mass,Steve Allison
11ERC1C,PctMassLoss,10.1924,ProcessLitterbags,% dry mass,Steve Allison
11ERC2A,PctMassLoss,14.7423,ProcessLitterbags,% dry mass,Steve Allison
11ERC2C,PctMassLoss,23.0391,ProcessLitterbags,% dry mass,Steve Allison
11ERC3A,PctMassLoss,19.5513,ProcessLitterbags,% dry mass,Steve Allison
11ERC3C,PctMassLoss,20.024,ProcessLitterbags,% dry mass,Steve Allison
11GLA1A,PctMassLoss,6.4502,ProcessLitterbags,% dry mass,Steve Allison
11GLA1C,PctMassLoss,11.3774,ProcessLitterbags,% dry mass,Steve Allison
11GLA2A,PctMassLoss,15.2506,ProcessLitterbags,% dry mass,Steve Allison
11GLA2C,PctMassLoss,13.4087,ProcessLitterbags,% dry mass,Steve Allison
11GLA3A,PctMassLoss,16.1188,ProcessLitterbags,% dry mass,Steve Allison
11GLA3C,PctMassLoss,18.6549,ProcessLitterbags,% dry mass,Steve Allison
11GLC1A,PctMassLoss,3.4861,ProcessLitterbags,% dry mass,Steve Allison
11GLC1C,PctMassLoss,6.2058,ProcessLitterbags,% dry mass,Steve Allison
11GLC2A,PctMassLoss,13.2231,ProcessLitterbags,% dry mass,Steve Allison
11GLC2C,PctMassLoss,6.2839,ProcessLitterbags,% dry mass,Steve Allison
11GLC3A,PctMassLoss,15.9732,ProcessLitterbags,% dry mass,Steve Allison
11GLC3C,PctMassLoss,17.7696,ProcessLitterbags,% dry mass,Steve Allison
11HLA1A,PctMassLoss,14.7229,ProcessLitterbags,% dry mass,Steve Allison
11HLA1B,PctMassLoss,14.2722,ProcessLitterbags,% dry mass,Steve Allison
11HLA1C,PctMassLoss,14.6935,ProcessLitterbags,% dry mass,Steve Allison
11HLA2A,PctMassLoss,21.9228,ProcessLitterbags,% dry mass,Steve Allison
11HLA2B,PctMassLoss,18.0541,ProcessLitterbags,% dry mass,Steve Allison
11HLA2C,PctMassLoss,19.2318,ProcessLitterbags,% dry mass,Steve Allison
11HLA3A,PctMassLoss,14.0796,ProcessLitterbags,% dry mass,Steve Allison
11HLA3B,PctMassLoss,12.2211,ProcessLitterbags,% dry mass,Steve Allison
11HLA3C,PctMassLoss,13.0299,ProcessLitterbags,% dry mass,Steve Allison
11HLB1A,PctMassLoss,11.9619,ProcessLitterbags,% dry mass,Steve Allison
11HLB1B,PctMassLoss,19.0727,ProcessLitterbags,% dry mass,Steve Allison
11HLB2A,PctMassLoss,21.4694,ProcessLitterbags,% dry mass,Steve Allison
11HLB2B,PctMassLoss,3.3898,ProcessLitterbags,% dry mass,Steve Allison
11HLB3A,PctMassLoss,15.6938,ProcessLitterbags,% dry mass,Steve Allison
11HLB3B,PctMassLoss,24.794,ProcessLitterbags,% dry mass,Steve Allison
11HLC1A,PctMassLoss,0.9565,ProcessLitterbags,% dry mass,Steve Allison
11HLC1C,PctMassLoss,-1.0271,ProcessLitterbags,% dry mass,Steve Allison
11HLC2A,PctMassLoss,25.9962,ProcessLitterbags,% dry mass,Steve Allison
11HLC2C,PctMassLoss,22.5642,ProcessLitterbags,% dry mass,Steve Allison
11HLC3A,PctMassLoss,14.2028,ProcessLitterbags,% dry mass,Steve Allison
11HLC3C,PctMassLoss,11.8663,ProcessLitterbags,% dry mass,Steve Allison
11HRA1A,PctMassLoss,2.9254,ProcessLitterbags,% dry mass,Steve Allison
11HRA1B,PctMassLoss,4.1279,ProcessLitterbags,% dry mass,Steve Allison
11HRA2A,PctMassLoss,25.0333,ProcessLitterbags,% dry mass,Steve Allison
11HRA2B,PctMassLoss,18.0863,ProcessLitterbags,% dry mass,Steve Allison
11HRA3A,PctMassLoss,36.8039,ProcessLitterbags,% dry mass,Steve Allison
11HRA3B,PctMassLoss,40.4335,ProcessLitterbags,% dry mass,Steve Allison
11HRB1A,PctMassLoss,-12.3374,ProcessLitterbags,% dry mass,Steve Allison
11HRB1B,PctMassLoss,3.1214,ProcessLitterbags,% dry mass,Steve Allison
11HRB2A,PctMassLoss,18.8788,ProcessLitterbags,% dry mass,Steve Allison
11HRB2B,PctMassLoss,31.9924,ProcessLitterbags,% dry mass,Steve Allison
11HRB3A,PctMassLoss,43.7554,ProcessLitterbags,% dry mass,Steve Allison
11HRB3B,PctMassLoss,19.559,ProcessLitterbags,% dry mass,Steve Allison
11JRA1A,PctMassLoss,-2.8666,ProcessLitterbags,% dry mass,Steve Allison
11JRA1C,PctMassLoss,-6.9873,ProcessLitterbags,% dry mass,Steve Allison
11JRA2A,PctMassLoss,10.429,ProcessLitterbags,% dry mass,Steve Allison
11JRA2C,PctMassLoss,17.9166,ProcessLitterbags,% dry mass,Steve Allison
11JRA3A,PctMassLoss,24.7414,ProcessLitterbags,% dry mass,Steve Allison
11JRA3C,PctMassLoss,16.7423,ProcessLitterbags,% dry mass,Steve Allison
11JRC1A,PctMassLoss,,ProcessLitterbags,% dry mass,Steve Allison
11JRC1C,PctMassLoss,-2.5556,ProcessLitterbags,% dry mass,Steve Allison
11JRC2A,PctMassLoss,15.5709,ProcessLitterbags,% dry mass,Steve Allison
11JRC2C,PctMassLoss,-7.3129,ProcessLitterbags,% dry mass,Steve Allison
11JRC3A,PctMassLoss,17.8625,ProcessLitterbags,% dry mass,Steve Allison
11JRC3C,PctMassLoss,20.5938,ProcessLitterbags,% dry mass,Steve Allison
11KLA1A,PctMassLoss,8.4805,ProcessLitterbags,% dry mass,Steve Allison
11KLA1B,PctMassLoss,7.9406,ProcessLitterbags,% dry mass,Steve Allison
11KLA2A,PctMassLoss,23.8907,ProcessLitterbags,% dry mass,Steve Allison
11KLA2B,PctMassLoss,19.8964,ProcessLitterbags,% dry mass,Steve Allison
11KLA3A,PctMassLoss,15.1601,ProcessLitterbags,% dry mass,Steve Allison
11KLA3B,PctMassLoss,26.3634,ProcessLitterbags,% dry mass,Steve Allison
11KLB1A,PctMassLoss,-0.9302,ProcessLitterbags,% dry mass,Steve Allison
11KLB1B,PctMassLoss,-23.466,ProcessLitterbags,% dry mass,Steve Allison
11KLB2A,PctMassLoss,37.6728,ProcessLitterbags,% dry mass,Steve Allison
11KLB2B,PctMassLoss,19.4754,ProcessLitterbags,% dry mass,Steve Allison
11KLB3A,PctMassLoss,8.1252,ProcessLitterbags,% dry mass,Steve Allison
11KLB3B,PctMassLoss,3.6473,ProcessLitterbags,% dry mass,Steve Allison
11KRA1A,PctMassLoss,-0.6245,ProcessLitterbags,% dry mass,Steve Allison
11KRA1B,PctMassLoss,4.191,ProcessLitterbags,% dry mass,Steve Allison
11KRA1C,PctMassLoss,7.4451,ProcessLitterbags,% dry mass,Steve Allison
11KRA2A,PctMassLoss,33.1347,ProcessLitterbags,% dry mass,Steve Allison
11KRA2B,PctMassLoss,15.3537,ProcessLitterbags,% dry mass,Steve Allison
11KRA2C,PctMassLoss,19.9094,ProcessLitterbags,% dry mass,Steve Allison
11KRA3A,PctMassLoss,12.0298,ProcessLitterbags,% dry mass,Steve Allison
11KRA3B,PctMassLoss,23.7746,ProcessLitterbags,% dry mass,Steve Allison
11KRA3C,PctMassLoss,2.4204,ProcessLitterbags,% dry mass,Steve Allison
11KRB1A,PctMassLoss,4.3731,ProcessLitterbags,% dry mass,Steve Allison
11KRB1B,PctMassLoss,34.2498,ProcessLitterbags,% dry mass,Steve Allison
11KRB2A,PctMassLoss,18.4613,ProcessLitterbags,% dry mass,Steve Allison
11KRB2B,PctMassLoss,14.2095,ProcessLitterbags,% dry mass,Steve Allison
11KRB3A,PctMassLoss,14.1354,ProcessLitterbags,% dry mass,Steve Allison
11KRB3B,PctMassLoss,14.9769,ProcessLitterbags,% dry mass,Steve Allison
11KRC1A,PctMassLoss,,ProcessLitterbags,% dry mass,Steve Allison
11KRC1C,PctMassLoss,12.3284,ProcessLitterbags,% dry mass,Steve Allison
11KRC2A,PctMassLoss,23.8913,ProcessLitterbags,% dry mass,Steve Allison
11KRC2C,PctMassLoss,18.7709,ProcessLitterbags,% dry mass,Steve Allison
11KRC3A,PctMassLoss,28.6783,ProcessLitterbags,% dry mass,Steve Allison
11KRC3C,PctMassLoss,-10.6699,ProcessLitterbags,% dry mass,Steve Allison
11MRA1A,PctMassLoss,0.375,ProcessLitterbags,% dry mass,Steve Allison
11MRA1C,PctMassLoss,1.1566,ProcessLitterbags,% dry mass,Steve Allison
11MRA2A,PctMassLoss,25.0369,ProcessLitterbags,% dry mass,Steve Allison
11MRA2C,PctMassLoss,30.3452,ProcessLitterbags,% dry mass,Steve Allison
11MRA3A,PctMassLoss,34.6639,ProcessLitterbags,% dry mass,Steve Allison
11MRA3C,PctMassLoss,19.1693,ProcessLitterbags,% dry mass,Steve Allison
11MRC1A,PctMassLoss,3.1296,ProcessLitterbags,% dry mass,Steve Allison
11MRC1C,PctMassLoss,3.3107,ProcessLitterbags,% dry mass,Steve Allison
11MRC2A,PctMassLoss,20.2068,ProcessLitterbags,% dry mass,Steve Allison
11MRC2C,PctMassLoss,18.7302,ProcessLitterbags,% dry mass,Steve Allison
11MRC3A,PctMassLoss,18.3078,ProcessLitterbags,% dry mass,Steve Allison
11MRC3C,PctMassLoss,29.0033,ProcessLitterbags,% dry mass,Steve Allison
11NRA1A,PctMassLoss,-4.0655,ProcessLitterbags,% dry mass,Steve Allison
11NRA1C,PctMassLoss,10.6776,ProcessLitterbags,% dry mass,Steve Allison
11NRA2A,PctMassLoss,12.845,ProcessLitterbags,% dry mass,Steve Allison
11NRA2C,PctMassLoss,13.8354,ProcessLitterbags,% dry mass,Steve Allison
11NRA3A,PctMassLoss,20.4079,ProcessLitterbags,% dry mass,Steve Allison
11NRA3C,PctMassLoss,14.7873,ProcessLitterbags,% dry mass,Steve Allison
11NRC1A,PctMassLoss,3.4889,ProcessLitterbags,% dry mass,Steve Allison
11NRC1C,PctMassLoss,4.7032,ProcessLitterbags,% dry mass,Steve Allison
11NRC2A,PctMassLoss,16.3646,ProcessLitterbags,% dry mass,Steve Allison
11NRC2C,PctMassLoss,14.9908,ProcessLitterbags,% dry mass,Steve Allison
11NRC3A,PctMassLoss,13.7434,ProcessLitterbags,% dry mass,Steve Allison
11NRC3C,PctMassLoss,10.7041,ProcessLitterbags,% dry mass,Steve Allison
11OLA1A,PctMassLoss,9.8447,ProcessLitterbags,% dry mass,Steve Allison
11OLA1B,PctMassLoss,8.7545,ProcessLitterbags,% dry mass,Steve Allison
11OLA2A,PctMassLoss,15.5949,ProcessLitterbags,% dry mass,Steve Allison
11OLA2B,PctMassLoss,25.2438,ProcessLitterbags,% dry mass,Steve Allison
11OLA3A,PctMassLoss,36.8908,ProcessLitterbags,% dry mass,Steve Allison
11OLA3B,PctMassLoss,19.3567,ProcessLitterbags,% dry mass,Steve Allison
11OLB1A,PctMassLoss,-2.8686,ProcessLitterbags,% dry mass,Steve Allison
11OLB1B,PctMassLoss,-3.8903,ProcessLitterbags,% dry mass,Steve Allison
11OLB2A,PctMassLoss,15.5949,ProcessLitterbags,% dry mass,Steve Allison
11OLB2B,PctMassLoss,19.2153,ProcessLitterbags,% dry mass,Steve Allison
11OLB3A,PctMassLoss,15.2951,ProcessLitterbags,% dry mass,Steve Allison
11OLB3B,PctMassLoss,24.7131,ProcessLitterbags,% dry mass,Steve Allison
11ORA1A,PctMassLoss,-11.3794,ProcessLitterbags,% dry mass,Steve Allison
11ORA1B,PctMassLoss,-3.9722,ProcessLitterbags,% dry mass,Steve Allison
11ORA1C,PctMassLoss,7.1134,ProcessLitterbags,% dry mass,Steve Allison
11ORA2A,PctMassLoss,20.1485,ProcessLitterbags,% dry mass,Steve Allison
11ORA2B,PctMassLoss,23.77,ProcessLitterbags,% dry mass,Steve Allison
11ORA2C,PctMassLoss,24.2446,ProcessLitterbags,% dry mass,Steve Allison
11ORA3A,PctMassLoss,20.8329,ProcessLitterbags,% dry mass,Steve Allison
11ORA3B,PctMassLoss,18.6069,ProcessLitterbags,% dry mass,Steve Allison
11ORA3C,PctMassLoss,22.9197,ProcessLitterbags,% dry mass,Steve Allison
11ORB1A,PctMassLoss,-0.1261,ProcessLitterbags,% dry mass,Steve Allison
11ORB1B,PctMassLoss,-3.4451,ProcessLitterbags,% dry mass,Steve Allison
11ORB2A,PctMassLoss,19.7417,ProcessLitterbags,% dry mass,Steve Allison
11ORB2B,PctMassLoss,21.0109,ProcessLitterbags,% dry mass,Steve Allison
11ORB3A,PctMassLoss,23.3504,ProcessLitterbags,% dry mass,Steve Allison
11ORB3B,PctMassLoss,23.1528,ProcessLitterbags,% dry mass,Steve Allison
11ORC1A,PctMassLoss,10.8241,ProcessLitterbags,% dry mass,Steve Allison
11ORC1C,PctMassLoss,5.7079,ProcessLitterbags,% dry mass,Steve Allison
11ORC2A,PctMassLoss,19.7144,ProcessLitterbags,% dry mass,Steve Allison
